customer_id,gender,age,senior_citizen,country,segment,tenure_months,plan,monthly_charges,total_charges,payment_method,paperless_billing,has_addon_service,dependents,support_calls,satisfaction_score,churned
CUST-12545,Male,27,0,Germany,Family,51,Premium,88.27,4334.14,Debit Card,1,1,0,1,8.1,0
CUST-12546,Female,41,0,Australia,Senior,4,Basic,23.58,80.66,Debit Card,1,0,0,2,7.4,1
CUST-12547,Female,35,0,Canada,Young Professional,55,Basic,28.01,1576.66,Credit Card,1,1,0,3,7.8,0
CUST-12548,Male,66,1,UK,Senior,71,Standard,49.83,3788.57,Bank Transfer,1,1,2,2,6.5,0
CUST-12549,Female,35,0,USA,Student,28,Premium,87.55,2682.41,Bank Transfer,1,0,0,1,8.6,0
CUST-12550,Female,24,0,Australia,Young Professional,4,Standard,41.81,176.88,Bank Transfer,1,0,3,1,7.0,0
CUST-12551,Female,21,0,Germany,Young Professional,22,Basic,23.32,440.17,Credit Card,0,1,1,1,7.3,0
CUST-12552,Female,43,0,Australia,Student,45,Standard,30.39,1385.41,PayPal,1,0,0,0,8.3,0
CUST-12553,Female,22,0,USA,Senior,67,Basic,21.71,1416.52,Bank Transfer,1,0,1,1,6.8,0
CUST-12554,Male,33,0,USA,Family,66,Basic,23.55,1685.49,Debit Card,0,1,0,3,10.0,0
CUST-12555,Female,52,0,Australia,Student,34,Standard,44.11,1612.99,Credit Card,1,1,0,2,4.2,0
CUST-12556,Female,43,0,Germany,Business,55,Basic,20.48,1235.85,Bank Transfer,0,1,1,4,3.2,1
CUST-12557,Male,35,0,Australia,Family,1,Basic,16.15,17.2,PayPal,1,1,0,1,5.3,1
CUST-12558,Male,46,0,UK,Young Professional,38,Standard,31.75,1190.57,PayPal,1,1,0,2,5.4,1
CUST-12559,Female,40,0,Australia,Student,6,Premium,87.27,538.66,Credit Card,0,1,1,1,7.3,0
CUST-12560,Male,31,0,Canada,Student,25,Premium,80.64,2199.74,Credit Card,1,0,1,1,7.4,0
CUST-12561,Male,32,0,Canada,Business,17,Standard,46.2,781.14,Bank Transfer,1,1,1,5,3.1,1
CUST-12562,Female,66,1,Germany,Senior,61,Basic,29.34,1896.79,Bank Transfer,1,1,2,2,8.6,0
CUST-12563,Male,50,0,Canada,Business,12,Basic,27.85,362.78,Credit Card,1,0,1,0,7.7,0
CUST-12564,Female,42,0,Canada,Business,6,Basic,27.66,164.73,Bank Transfer,0,0,2,2,7.5,0
CUST-12565,Male,38,0,Australia,Senior,27,Standard,30.56,734.14,Credit Card,1,1,0,3,8.5,0
CUST-12566,Female,34,0,Australia,Young Professional,8,Standard,49.55,352.38,Debit Card,0,1,0,2,8.4,0
CUST-12567,Male,40,0,USA,Student,65,Standard,45.9,2621.84,Credit Card,1,1,1,0,6.3,0
CUST-12568,Male,60,1,Canada,Family,57,Standard,42.38,2341.2,PayPal,1,0,3,0,5.4,1
CUST-12569,Female,34,0,Canada,Young Professional,40,Basic,27.18,1054.68,Credit Card,0,0,2,1,7.5,0
CUST-12570,Female,31,0,USA,Young Professional,14,Standard,46.96,660.24,PayPal,1,1,2,2,8.5,0
CUST-12571,Male,46,0,USA,Young Professional,35,Basic,22.89,777.78,Bank Transfer,1,0,0,1,9.2,0
CUST-12572,Female,37,0,Germany,Family,48,Standard,49.18,2581.01,Bank Transfer,1,0,1,1,7.1,0
CUST-12573,Female,47,0,USA,Student,56,Standard,44.38,2293.71,Debit Card,1,1,1,4,8.5,0
CUST-12574,Female,36,0,USA,Young Professional,49,Standard,50.62,2649.93,Bank Transfer,1,0,1,2,5.3,1
CUST-12575,Male,56,0,Canada,Business,13,Standard,54.67,621.96,PayPal,0,1,0,3,5.6,0
CUST-12576,Female,30,0,UK,Family,61,Standard,37.5,2288.87,Credit Card,0,1,1,0,6.3,0
CUST-12577,Female,35,0,Germany,Senior,49,Basic,22.27,1104.62,Credit Card,1,1,1,0,6.4,0
CUST-12578,Female,40,0,Germany,Student,46,Basic,22.03,1057.21,Debit Card,1,1,0,1,9.1,0
CUST-12579,Female,63,1,Australia,Business,62,Standard,54.46,3294.96,Debit Card,1,0,1,4,5.7,0
CUST-12580,Female,50,0,Germany,Family,8,Basic,28.82,207.37,Bank Transfer,0,1,0,4,2.7,1
CUST-12581,Female,56,0,USA,Family,43,Standard,40.79,1652.79,Credit Card,1,0,0,1,6.3,1
CUST-12582,Male,57,0,Germany,Senior,20,Standard,31.56,579.41,PayPal,1,1,1,2,7.8,0
CUST-12583,Male,35,0,Germany,Family,39,Premium,61.08,2274.5,Debit Card,1,1,3,0,7.1,0
CUST-12584,Male,26,0,Australia,Student,49,Premium,67.46,3247.69,Bank Transfer,1,0,0,2,4.7,0
CUST-12585,Female,50,0,Australia,Business,64,Basic,17.64,1136.36,PayPal,1,0,1,1,2.3,1
CUST-12586,Female,49,0,Germany,Family,62,Premium,70.33,4627.6,Credit Card,0,0,2,3,3.8,0
CUST-12587,Female,34,0,Canada,Senior,54,Standard,52.69,3065.95,Debit Card,0,1,3,3,6.2,0
CUST-12588,Male,36,0,USA,Student,9,Standard,33.33,289.71,PayPal,1,1,0,3,8.5,1
CUST-12589,Male,44,0,USA,Family,37,Basic,20.31,655.35,Credit Card,0,1,2,3,5.4,1
CUST-12590,Male,23,0,USA,Young Professional,49,Premium,85.58,4399.86,Debit Card,1,1,0,0,8.1,0
CUST-12591,Male,52,0,Australia,Young Professional,41,Basic,24.63,978.92,PayPal,0,0,0,1,7.4,0
CUST-12592,Female,54,0,USA,Senior,17,Premium,57.84,970.14,PayPal,1,0,2,5,5.5,0
CUST-12593,Female,51,0,Canada,Young Professional,21,Basic,18.11,379.84,Bank Transfer,1,0,1,1,6.8,0
CUST-12594,Female,37,0,USA,Young Professional,51,Standard,53.55,2777.55,Credit Card,1,1,0,3,9.2,0
CUST-12595,Female,42,0,Australia,Student,59,Standard,53.78,3403.03,Bank Transfer,1,0,2,2,8.1,0
CUST-12596,Female,21,0,Canada,Student,39,Basic,22.47,953.56,Bank Transfer,1,1,0,3,3.9,0
CUST-12597,Male,27,0,Germany,Business,55,Basic,28.47,1698.72,Debit Card,0,0,1,2,10.0,0
CUST-12598,Male,27,0,UK,Business,41,Standard,38.34,1654.17,Bank Transfer,1,1,0,1,7.4,0
CUST-12599,Female,41,0,Canada,Business,39,Basic,20.43,854.54,Bank Transfer,1,0,0,1,6.3,0
CUST-12600,Male,38,0,Australia,Student,13,Standard,52.64,590.13,PayPal,1,0,0,2,7.1,0
CUST-12601,Male,28,0,Canada,Student,64,Standard,43.02,2924.86,Credit Card,1,1,0,3,4.3,1
CUST-12602,Female,44,0,Canada,Student,11,Premium,87.79,838.32,Bank Transfer,1,1,3,2,3.9,1
CUST-12603,Male,33,0,Australia,Young Professional,19,Standard,54.6,1075.24,PayPal,1,1,1,2,8.3,0
CUST-12604,Female,43,0,UK,Business,11,Basic,29.01,284.72,PayPal,0,0,2,5,3.8,1
CUST-12605,Male,47,0,Germany,Young Professional,46,Basic,26.85,1161.02,PayPal,0,1,2,1,6.2,0
CUST-12606,Female,66,1,Australia,Business,45,Basic,16.72,674.06,Bank Transfer,0,1,1,2,7.7,0
CUST-12607,Male,33,0,Germany,Senior,1,Premium,77.8,74.76,Credit Card,0,1,2,1,8.0,0
CUST-12608,Female,24,0,Germany,Young Professional,40,Premium,60.89,2320.92,Debit Card,0,1,0,1,8.6,0
CUST-12609,Male,33,0,USA,Business,19,Standard,51.13,837.4,Debit Card,1,0,0,1,8.5,0
CUST-12610,Female,52,0,Canada,Family,61,Basic,25.33,1633.93,PayPal,1,0,2,4,5.2,1
CUST-12611,Female,33,0,UK,Senior,12,Premium,84.63,1080.07,Credit Card,0,1,1,2,4.8,0
CUST-12612,Female,57,0,Germany,Young Professional,61,Premium,88.42,5646.46,Credit Card,1,0,2,0,9.4,0
CUST-12613,Male,29,0,Germany,Young Professional,33,Premium,55.72,1952.6,PayPal,1,1,1,0,9.0,0
CUST-12614,Female,52,0,Canada,Family,45,Premium,67.34,3144.58,Bank Transfer,0,1,2,4,7.9,0
CUST-12615,Male,66,1,USA,Student,69,Standard,45.99,3441.13,Debit Card,1,1,1,1,7.2,0
CUST-12616,Male,38,0,USA,Family,8,Basic,23.95,190.47,Bank Transfer,1,1,2,1,6.6,0
CUST-12617,Male,67,1,UK,Student,25,Standard,39.67,987.44,Bank Transfer,0,1,0,3,8.7,0
CUST-12618,Female,60,1,USA,Young Professional,46,Standard,54.33,2661.66,PayPal,0,1,0,1,2.3,1
CUST-12619,Male,53,0,UK,Student,30,Standard,51.55,1449.75,Credit Card,0,1,0,1,8.1,0
CUST-12620,Male,65,1,UK,Family,47,Standard,30.39,1231.95,Bank Transfer,1,0,0,1,8.3,0
CUST-12621,Male,34,0,Germany,Business,49,Basic,21.45,1090.6,Credit Card,1,0,1,0,1.7,1
CUST-12622,Male,49,0,UK,Senior,47,Standard,39.21,1683.87,PayPal,1,0,3,0,10.0,0
CUST-12623,Male,58,0,Australia,Young Professional,18,Standard,47.39,826.12,Credit Card,1,0,0,1,10.0,0
CUST-12624,Male,23,0,UK,Senior,66,Basic,29.52,1773.08,PayPal,1,1,1,0,10.0,0
CUST-12625,Female,41,0,UK,Family,68,Standard,52.79,3793.67,Debit Card,1,1,2,3,8.5,0
CUST-12626,Female,44,0,Australia,Senior,33,Premium,64.34,2313.28,Debit Card,1,1,2,0,10.0,0
CUST-12627,Male,37,0,Canada,Business,36,Premium,57.58,1790.61,Credit Card,1,1,0,2,7.1,0
CUST-12628,Male,42,0,USA,Business,19,Standard,46.09,795.42,Debit Card,1,0,1,5,10.0,0
CUST-12629,Male,19,0,USA,Business,28,Standard,39.84,1001.12,PayPal,1,0,0,1,7.8,0
CUST-12630,Female,26,0,USA,Family,40,Basic,22.13,901.42,Credit Card,1,1,1,2,4.4,0
CUST-12631,Female,45,0,Canada,Business,15,Standard,43.87,629.82,PayPal,1,0,0,1,6.4,0
CUST-12632,Female,55,0,Australia,Young Professional,41,Standard,39.91,1577.45,Credit Card,1,1,0,3,8.1,0
CUST-12633,Female,20,0,USA,Business,39,Standard,41.6,1442.66,Debit Card,0,1,0,3,7.8,0
CUST-12634,Female,37,0,USA,Family,2,Premium,56.2,107.19,Bank Transfer,0,1,1,1,3.2,1
CUST-12635,Female,23,0,UK,Business,63,Standard,45.19,2635.81,PayPal,0,0,0,2,9.5,0
CUST-12636,Male,56,0,Canada,Senior,29,Basic,29.97,871.67,Bank Transfer,1,1,0,1,6.7,1
CUST-12637,Female,50,0,USA,Business,66,Basic,22.24,1327.21,PayPal,0,1,0,0,6.5,0
CUST-12638,Male,18,0,Canada,Family,51,Standard,54.44,2786.82,PayPal,0,0,0,1,4.7,0
CUST-12639,Female,54,0,USA,Senior,10,Standard,31.43,296.84,Debit Card,1,0,2,3,8.5,0
CUST-12640,Male,23,0,USA,Student,14,Premium,59.54,780.7,Bank Transfer,0,1,1,2,4.3,1
CUST-12641,Male,62,1,USA,Young Professional,51,Standard,44.59,2106.69,Credit Card,1,0,3,1,6.6,0
CUST-12642,Male,51,0,Australia,Business,39,Standard,30.91,1227.64,Debit Card,1,1,1,1,5.8,0
CUST-12643,Female,64,1,UK,Family,28,Standard,35.61,987.83,Credit Card,1,1,0,3,9.5,0
CUST-12644,Male,32,0,Australia,Young Professional,3,Standard,52.64,167.85,Credit Card,1,1,2,3,2.7,1
CUST-12645,Male,62,1,Canada,Senior,70,Standard,43.61,2779.37,Credit Card,0,0,0,1,6.4,0
CUST-12646,Male,43,0,UK,Family,27,Standard,40.91,949.96,Credit Card,1,1,0,1,6.8,0
CUST-12647,Female,31,0,Germany,Business,2,Standard,40.39,72.33,Credit Card,1,0,1,6,4.3,1
CUST-12648,Female,24,0,Australia,Business,38,Basic,22.82,811.52,Debit Card,0,0,1,1,4.3,0
CUST-12649,Female,63,1,UK,Student,3,Premium,89.99,241.59,Debit Card,1,0,1,6,4.2,1
CUST-12650,Male,48,0,USA,Young Professional,16,Basic,18.15,252.96,Bank Transfer,0,1,0,1,8.2,0
CUST-12651,Female,41,0,USA,Business,40,Basic,16.32,627.42,PayPal,1,0,1,1,7.9,0
CUST-12652,Male,48,0,Australia,Senior,2,Basic,17.34,35.34,PayPal,1,0,1,1,3.7,0
CUST-12653,Male,46,0,UK,Senior,41,Basic,26.53,1129.08,Bank Transfer,1,1,1,3,9.0,0
CUST-12654,Female,59,0,Australia,Senior,12,Standard,50.63,576.94,Credit Card,0,1,2,1,8.4,0
CUST-12655,Female,49,0,Germany,Senior,35,Basic,15.69,532.32,Credit Card,1,1,1,1,4.9,0
CUST-12656,Female,34,0,Canada,Young Professional,65,Basic,18.05,1218.8,Bank Transfer,0,0,2,2,7.1,0
CUST-12657,Female,31,0,Australia,Student,55,Standard,30.65,1581.4,Debit Card,1,0,2,3,5.5,0
CUST-12658,Male,57,0,Canada,Student,45,Standard,42.03,1978.78,Debit Card,0,0,1,0,9.2,0
CUST-12659,Female,53,0,UK,Family,62,Basic,27.35,1851.35,PayPal,1,1,1,3,9.5,0
CUST-12660,Female,65,1,Germany,Young Professional,49,Standard,40.33,2114.97,Bank Transfer,1,1,0,1,8.6,0
CUST-12661,Female,41,0,Australia,Family,25,Standard,51.41,1238.22,Credit Card,0,0,0,2,10.0,0
CUST-12662,Female,62,1,UK,Business,23,Premium,63.03,1442.19,PayPal,1,0,1,1,8.2,0
CUST-12663,Male,44,0,Australia,Family,24,Standard,36.05,890.35,Bank Transfer,0,0,0,2,7.6,0
CUST-12664,Male,42,0,USA,Senior,38,Basic,24.09,858.08,Credit Card,1,1,0,4,8.4,0
CUST-12665,Female,49,0,UK,Student,28,Standard,52.58,1545.58,Bank Transfer,1,1,0,3,6.2,0
CUST-12666,Female,69,1,Germany,Student,21,Standard,43.22,870.55,Debit Card,1,1,0,1,5.9,0
CUST-12667,Male,35,0,UK,Student,54,Basic,15.26,874.69,Bank Transfer,1,0,3,5,4.7,1
CUST-12668,Male,63,1,Germany,Young Professional,18,Premium,64.89,1067.24,Bank Transfer,1,1,0,0,6.8,0
CUST-12669,Female,35,0,USA,Senior,36,Standard,45.9,1409.35,Debit Card,1,0,0,1,6.3,0
CUST-12670,Female,54,0,USA,Family,45,Premium,60.66,2752.06,Bank Transfer,0,1,1,0,9.9,0
CUST-12671,Male,43,0,Canada,Business,53,Standard,48.73,2486.99,Bank Transfer,1,1,1,2,6.4,0
CUST-12672,Male,26,0,Canada,Young Professional,30,Standard,35.88,930.97,PayPal,1,1,2,6,2.7,1
CUST-12673,Female,52,0,USA,Business,60,Standard,51.96,3029.97,PayPal,1,1,1,2,5.2,0
CUST-12674,Male,25,0,USA,Young Professional,32,Standard,43.29,1235.74,Bank Transfer,0,1,0,1,7.7,0
CUST-12675,Female,37,0,Canada,Senior,67,Standard,45.09,3043.33,PayPal,1,1,0,2,10.0,0
CUST-12676,Male,59,0,Canada,Young Professional,67,Premium,75.27,4847.44,Credit Card,1,0,2,2,4.4,0
CUST-12677,Male,39,0,Canada,Business,28,Standard,37.74,943.36,Bank Transfer,0,1,0,0,8.3,0
CUST-12678,Female,36,0,UK,Young Professional,44,Premium,68.01,2851.74,PayPal,1,1,1,0,9.4,0
CUST-12679,Male,47,0,USA,Senior,41,Premium,72.01,2681.41,Bank Transfer,1,0,1,2,6.1,0
CUST-12680,Female,45,0,Australia,Student,63,Premium,78.37,5002.54,Bank Transfer,0,0,2,1,6.1,0
CUST-12681,Male,52,0,Germany,Young Professional,23,Standard,37.06,787.38,Credit Card,1,0,3,3,10.0,0
CUST-12682,Male,60,1,Germany,Business,48,Standard,34.55,1750.59,PayPal,0,0,1,1,9.4,0
CUST-12683,Female,28,0,Germany,Business,32,Basic,17.89,488.56,PayPal,0,0,2,3,4.2,1
CUST-12684,Male,48,0,Germany,Young Professional,57,Standard,45.38,2459.29,Bank Transfer,1,1,2,2,8.1,0
CUST-12685,Female,66,1,Canada,Senior,33,Basic,27.52,912.14,Credit Card,1,1,0,3,5.0,1
CUST-12686,Male,65,1,Canada,Family,24,Basic,24.59,504.88,Credit Card,0,0,1,0,8.9,0
CUST-12687,Female,56,0,USA,Student,39,Basic,21.09,743.45,Credit Card,1,0,2,0,7.4,0
CUST-12688,Male,53,0,Canada,Senior,34,Premium,80.98,2565.58,Bank Transfer,1,1,2,0,6.5,0
CUST-12689,Female,47,0,Germany,Family,56,Premium,65.23,3124.99,Credit Card,0,1,2,1,6.5,0
CUST-12690,Female,40,0,UK,Business,28,Standard,39.98,1104.53,PayPal,1,0,2,1,9.4,0
CUST-12691,Female,36,0,UK,Young Professional,37,Standard,46.33,1727.3,Credit Card,1,1,0,3,7.9,0
CUST-12692,Female,29,0,Australia,Business,7,Standard,34.64,219.9,Debit Card,1,0,3,1,5.1,1
CUST-12693,Female,32,0,USA,Young Professional,68,Standard,50.6,3392.04,Credit Card,1,0,3,0,8.5,0
CUST-12694,Male,48,0,UK,Student,37,Standard,34.5,1404.07,PayPal,0,1,1,2,8.4,0
CUST-12695,Male,60,1,UK,Young Professional,56,Standard,39.66,2380.43,Debit Card,0,0,0,1,3.1,1
CUST-12696,Male,54,0,UK,Business,65,Standard,35.95,2020.54,PayPal,0,0,0,2,6.8,0
CUST-12697,Female,54,0,Germany,Family,65,Standard,50.94,2920.16,Debit Card,1,1,1,2,5.6,0
CUST-12698,Female,32,0,Germany,Family,47,Standard,51.46,2354.7,PayPal,0,0,0,1,6.2,0
CUST-12699,Male,46,0,Australia,Family,20,Standard,39.3,716.3,PayPal,1,1,1,2,9.8,0
CUST-12700,Male,67,1,Canada,Young Professional,19,Premium,83.16,1374.98,Credit Card,1,0,1,1,10.0,0
CUST-12701,Male,60,1,Canada,Senior,29,Basic,29.43,779.66,Credit Card,1,1,2,0,3.5,1
CUST-12702,Female,43,0,Canada,Business,60,Basic,29.69,1541.24,PayPal,1,1,0,0,6.6,0
CUST-12703,Male,61,1,UK,Business,18,Standard,45.6,806.43,Debit Card,1,1,0,2,7.2,0
CUST-12704,Female,19,0,Canada,Senior,35,Basic,29.83,1015.37,PayPal,1,1,3,3,3.4,0
CUST-12705,Female,37,0,Canada,Family,43,Standard,39.58,1449.2,Credit Card,1,0,2,2,10.0,0
CUST-12706,Female,32,0,Germany,Family,11,Basic,21.24,226.77,Debit Card,1,1,0,1,5.6,0
CUST-12707,Female,69,1,Germany,Business,49,Standard,34.49,1656.18,Credit Card,0,0,0,1,7.1,0
CUST-12708,Female,21,0,Canada,Young Professional,38,Basic,28.68,1091.43,Bank Transfer,1,1,1,1,8.1,0
CUST-12709,Male,39,0,Germany,Young Professional,64,Standard,40.19,2810.02,Debit Card,0,1,0,1,7.5,0
CUST-12710,Female,67,1,Germany,Student,69,Standard,33.91,2563.48,Debit Card,0,1,0,3,7.6,0
CUST-12711,Female,55,0,UK,Family,8,Basic,15.99,125.56,PayPal,0,1,2,4,8.0,0
CUST-12712,Female,40,0,Australia,Business,34,Premium,57.24,2065.46,Credit Card,0,0,3,2,5.5,0
CUST-12713,Male,43,0,Germany,Young Professional,48,Basic,29.29,1225.01,Debit Card,1,0,2,3,4.9,1
CUST-12714,Male,68,1,Australia,Student,56,Premium,58.02,3192.98,Credit Card,1,0,0,1,9.4,0
CUST-12715,Female,28,0,USA,Senior,65,Premium,67.64,4483.08,PayPal,1,0,0,0,6.7,0
CUST-12716,Male,45,0,Canada,Young Professional,31,Basic,19.9,611.39,PayPal,1,0,0,1,7.6,0
CUST-12717,Female,19,0,Australia,Young Professional,4,Premium,85.76,311.37,Debit Card,1,1,0,0,5.7,1
CUST-12718,Male,25,0,Australia,Business,50,Premium,64.9,2809.2,Debit Card,1,1,1,5,5.9,1
CUST-12719,Male,46,0,USA,Family,69,Premium,76.82,5017.85,PayPal,1,1,1,1,7.7,0
CUST-12720,Female,28,0,Canada,Business,30,Standard,45.81,1390.58,Debit Card,0,1,0,2,5.4,1
CUST-12721,Female,54,0,Canada,Senior,59,Basic,25.06,1623.4,Bank Transfer,1,1,1,1,3.6,1
CUST-12722,Female,35,0,Canada,Family,67,Premium,88.15,5369.59,Bank Transfer,1,0,1,1,5.5,0
CUST-12723,Male,67,1,Germany,Business,45,Basic,29.04,1410.44,Bank Transfer,0,1,3,2,8.1,0
CUST-12724,Male,31,0,UK,Young Professional,4,Basic,23.48,81.45,Bank Transfer,0,1,1,1,6.9,0
CUST-12725,Female,27,0,UK,Business,26,Basic,16.93,476.48,PayPal,1,1,0,1,7.9,0
CUST-12726,Male,52,0,Germany,Family,27,Basic,22.48,642.35,Bank Transfer,1,0,2,8,5.0,1
CUST-12727,Male,26,0,Canada,Student,46,Standard,44.85,1764.27,Debit Card,1,0,0,2,6.4,0
CUST-12728,Male,52,0,USA,Student,64,Standard,53.01,3136.42,PayPal,0,0,1,2,6.7,0
CUST-12729,Male,28,0,Germany,Senior,51,Premium,60.27,2651.96,PayPal,1,0,1,2,4.8,0
CUST-12730,Female,61,1,Germany,Business,50,Basic,19.76,1085.76,Credit Card,0,1,0,8,4.8,1
CUST-12731,Female,29,0,Australia,Young Professional,6,Premium,57.83,332.03,Credit Card,1,1,0,1,6.0,0
CUST-12732,Female,20,0,Germany,Senior,59,Premium,61.63,3692.64,PayPal,1,1,0,4,8.2,0
CUST-12733,Male,56,0,Canada,Senior,15,Basic,26.08,355.36,Bank Transfer,1,1,0,0,7.4,0
CUST-12734,Female,31,0,Germany,Senior,30,Standard,32.16,1045.25,Bank Transfer,1,0,2,3,5.6,1
CUST-12735,Male,45,0,UK,Family,42,Premium,88.76,3424.28,PayPal,0,0,1,1,7.8,0
CUST-12736,Male,28,0,UK,Student,37,Standard,49.16,1664.27,Debit Card,1,1,0,4,8.5,0
CUST-12737,Female,56,0,Germany,Family,42,Premium,62.4,2433.86,Bank Transfer,0,1,3,1,8.5,0
CUST-12738,Female,42,0,USA,Student,35,Standard,34.16,1154.6,Bank Transfer,1,0,2,0,6.9,0
CUST-12739,Male,38,0,Australia,Business,6,Standard,40.95,209.99,Bank Transfer,0,0,0,1,8.4,0
CUST-12740,Male,27,0,Germany,Family,68,Basic,26.71,1815.44,Bank Transfer,1,1,0,4,9.0,0
CUST-12741,Female,60,1,Canada,Young Professional,18,Standard,51.4,793.67,Bank Transfer,1,0,1,0,7.2,0
CUST-12742,Female,32,0,USA,Business,29,Basic,17.31,494.46,Credit Card,1,0,0,4,6.0,1
CUST-12743,Female,36,0,Canada,Family,59,Standard,46.36,2637.83,PayPal,1,0,3,1,7.9,0
CUST-12744,Female,65,1,Canada,Young Professional,47,Premium,84.83,3630.71,Credit Card,0,1,1,1,8.4,0
CUST-12745,Male,39,0,Australia,Business,17,Standard,41.82,662.9,Bank Transfer,1,1,2,2,5.9,1
CUST-12746,Male,38,0,Australia,Business,22,Premium,78.16,1765.01,Bank Transfer,0,0,1,0,9.2,0
CUST-12747,Female,69,1,UK,Young Professional,68,Standard,40.1,2324.26,Debit Card,1,0,0,3,2.4,1
CUST-12748,Female,61,1,Canada,Young Professional,69,Standard,50.16,3215.85,Debit Card,1,0,1,2,8.5,0
CUST-12749,Female,49,0,Germany,Senior,37,Standard,49.04,1850.86,PayPal,1,1,1,1,8.5,0
CUST-12750,Female,67,1,Canada,Family,49,Premium,64.89,2823.61,Credit Card,1,1,1,2,9.5,0
CUST-12751,Male,40,0,UK,Student,13,Standard,48.75,627.42,Debit Card,1,0,0,1,8.0,0
CUST-12752,Male,30,0,Canada,Young Professional,34,Basic,21.03,637.83,PayPal,1,0,3,2,8.7,0
CUST-12753,Male,22,0,Australia,Student,53,Premium,73.15,3445.18,Credit Card,1,1,0,2,7.3,0
CUST-12754,Female,21,0,UK,Senior,51,Standard,51.54,2741.62,Credit Card,0,0,0,2,6.2,0
CUST-12755,Female,45,0,USA,Student,3,Basic,20.17,55.45,Bank Transfer,1,0,0,1,5.0,1
CUST-12756,Male,31,0,Canada,Young Professional,42,Standard,47.03,1864.65,Debit Card,1,1,2,2,4.9,1
CUST-12757,Female,25,0,Canada,Family,32,Premium,89.24,2948.66,Bank Transfer,0,1,0,5,5.5,1
CUST-12758,Female,26,0,Australia,Student,51,Standard,39.17,1787.76,Bank Transfer,0,0,0,4,10.0,0
CUST-12759,Female,68,1,USA,Business,46,Standard,35.6,1609.75,Credit Card,0,1,0,0,7.9,0
CUST-12760,Female,52,0,Canada,Student,21,Premium,88.11,1997.4,PayPal,1,0,3,0,5.1,1
CUST-12761,Male,54,0,Canada,Senior,44,Premium,78.7,3422.79,Credit Card,1,1,2,2,7.5,0
CUST-12762,Female,38,0,USA,Senior,11,Standard,40.92,388.15,Credit Card,0,1,2,4,5.7,1
CUST-12763,Male,35,0,Australia,Young Professional,68,Basic,29.45,1997.29,PayPal,1,0,0,1,7.7,0
CUST-12764,Male,50,0,Germany,Family,1,Basic,20.23,17.66,Credit Card,1,0,0,3,7.8,0
CUST-12765,Female,25,0,USA,Student,63,Standard,30.59,1774.17,PayPal,1,0,3,0,7.3,0
CUST-12766,Male,68,1,Australia,Young Professional,24,Premium,74.68,1904.29,Bank Transfer,1,0,0,2,8.6,0
CUST-12767,Female,66,1,Canada,Family,13,Basic,24.49,271.51,PayPal,1,0,0,3,6.1,0
CUST-12768,Male,34,0,USA,Senior,11,Standard,50.38,481.73,Debit Card,1,0,0,3,4.4,1
CUST-12769,Female,60,1,Australia,Student,51,Basic,28.15,1350.78,Bank Transfer,1,0,0,2,6.8,1
CUST-12770,Female,48,0,Canada,Young Professional,17,Standard,45.53,851.28,Debit Card,0,0,3,1,7.1,0
CUST-12771,Female,51,0,UK,Student,24,Basic,23.21,514.18,Credit Card,0,1,0,1,6.2,0
CUST-12772,Female,23,0,Australia,Student,19,Basic,20.23,341.79,Debit Card,1,0,3,1,7.8,0
CUST-12773,Female,39,0,Australia,Business,37,Basic,21.52,785.99,Credit Card,1,1,1,2,6.8,0
CUST-12774,Female,31,0,Australia,Senior,8,Standard,52.92,414.82,Debit Card,0,1,0,0,5.9,0
CUST-12775,Male,20,0,Canada,Family,28,Standard,49.05,1321.66,Debit Card,1,1,2,2,8.9,0
CUST-12776,Male,29,0,Germany,Senior,5,Basic,23.14,125.72,Debit Card,0,0,1,4,6.8,0
CUST-12777,Male,53,0,Germany,Young Professional,17,Premium,79.33,1240.71,Debit Card,1,1,1,1,5.3,1
CUST-12778,Male,29,0,UK,Senior,36,Basic,23.06,766.54,Debit Card,1,1,0,3,4.9,1
CUST-12779,Female,62,1,USA,Young Professional,19,Standard,33.41,561.76,Debit Card,1,1,2,0,6.9,0
CUST-12780,Male,19,0,UK,Senior,64,Premium,80.93,5305.33,Debit Card,1,1,2,6,4.4,1
CUST-12781,Male,19,0,USA,Young Professional,11,Standard,52.22,534.45,Debit Card,1,0,2,3,5.0,1
CUST-12782,Female,32,0,USA,Young Professional,54,Standard,48.82,2769.67,Bank Transfer,1,0,2,2,9.3,0
CUST-12783,Female,40,0,UK,Student,45,Basic,20.71,1018.77,Bank Transfer,0,1,0,1,8.0,0
CUST-12784,Female,46,0,UK,Business,47,Premium,82.48,3337.6,Credit Card,0,1,1,0,9.8,0
CUST-12785,Female,34,0,Australia,Business,12,Standard,45.41,598.49,Bank Transfer,1,0,0,0,6.7,0
CUST-12786,Male,49,0,Canada,Student,21,Premium,60.04,1151.72,PayPal,0,1,1,1,7.7,0
CUST-12787,Female,24,0,Germany,Business,11,Basic,20.55,215.83,Debit Card,1,1,0,3,3.2,1
CUST-12788,Female,47,0,USA,Family,5,Standard,47.45,247.81,Bank Transfer,1,0,0,0,8.5,0
CUST-12789,Male,45,0,USA,Student,56,Premium,57.26,3259.08,PayPal,0,0,2,2,6.6,1
CUST-12790,Female,31,0,Australia,Business,20,Premium,58.19,1215.66,PayPal,1,0,3,3,8.6,0
